state,county,geoid,total votes,party,votes,percentage
NY,SENECA,G3600990,14121,Republican,9037,63.99688407336591
NY,SENECA,G3600990,14121,Other,791,5.60158628992281
NY,STEUBEN,G3601010,38848,Democratic,9129,23.499279242174627
NY,STEUBEN,G3601010,38848,Republican,27932,71.90074135090609
NY,STEUBEN,G3601010,38848,Other,1787,4.599979406919275
NY,SUFFOLK,G3601030,456678,Democratic,125130,27.400049925768265
NY,SUFFOLK,G3601030,456678,Republican,281314,61.60007707837908
NY,SUFFOLK,G3601030,456678,Other,50235,11.00009196852049
NY,SULLIVAN,G3601050,27569,Democratic,9401,34.09989480938735
NY,SULLIVAN,G3601050,27569,Republican,15632,56.70136747796438
NY,SULLIVAN,G3601050,27569,Other,2536,9.198737712648263
NY,TIOGA,G3601070,19197,Democratic,5318,27.70224514247018
NY,TIOGA,G3601070,19197,Republican,12900,67.19799968745116
NY,TIOGA,G3601070,19197,Other,998,5.198728968067927
NY,TOMPKINS,G3601090,30431,Democratic,11351,37.300778811080804
NY,TOMPKINS,G3601090,30431,Republican,16889,55.49932634484571
NY,TOMPKINS,G3601090,30431,Other,2221,7.298478525188131
NY,ULSTER,G3601110,69442,Democratic,20069,28.90037729328072
NY,ULSTER,G3601110,69442,Republican,43748,62.9993375766827
NY,ULSTER,G3601110,69442,Other,5625,8.100285130036578
NY,WARREN,G3601130,22840,Democratic,5596,24.500875656742558
NY,WARREN,G3601130,22840,Republican,16079,70.3984238178634
NY,WARREN,G3601130,22840,Other,1165,5.100700525394045
NY,WASHINGTON,G3601150,22302,Democratic,5464,24.50004483902789
NY,WASHINGTON,G3601150,22302,Republican,15522,69.59913909066452
NY,WASHINGTON,G3601150,22302,Other,1316,5.900816070307595
NY,WAYNE,G3601170,32140,Democratic,7874,24.499066583696326
NY,WAYNE,G3601170,32140,Republican,22530,70.09956440572496
NY,WAYNE,G3601170,32140,Other,1768,5.500933416303671
NY,WESTCHESTER,G3601190,424900,Democratic,142766,33.5999058602024
NY,WESTCHESTER,G3601190,424900,Republican,234120,55.10002353494941
NY,WESTCHESTER,G3601190,424900,Other,48014,11.3000706048482
NY,WYOMING,G3601210,15889,Democratic,4226,26.597016804078294
NY,WYOMING,G3601210,15889,Republican,10820,68.09742589212662
NY,WYOMING,G3601210,15889,Other,842,5.299263641512996
NY,YATES,G3601230,8869,Democratic,1889,21.298906302852632
NY,YATES,G3601230,8869,Republican,6448,72.70267222911264
NY,YATES,G3601230,8869,Other,541,6.0998985229450895
PA,ADAMS,G4200010,19365,Democratic,5538,28.597986057319908
PA,ADAMS,G4200010,19365,Republican,13594,70.1988122902143
PA,ADAMS,G4200010,19365,Other,252,1.3013168086754454
PA,ALLEGHENY,G4200030,668535,Democratic,282790,42.29995437785606
PA,ALLEGHENY,G4200030,668535,Republican,371705,55.59993119283209
PA,ALLEGHENY,G4200030,668535,Other,14039,2.099964848512045
PA,ARMSTRONG,G4200050,28498,Democratic,10487,36.79907361920135
PA,ARMSTRONG,G4200050,28498,Republican,17555,61.60081409221699
PA,ARMSTRONG,G4200050,28498,Other,456,1.6001122885816548
PA,BEAVER,G4200070,77337,Democratic,31553,40.79935865109844
PA,BEAVER,G4200070,77337,Republican,43618,56.39991207313446
PA,BEAVER,G4200070,77337,Other,2165,2.799436233626854
PA,BEDFORD,G4200090,15338,Democratic,3835,25.003259877428608
PA,BEDFORD,G4200090,15338,Republican,11243,73.30160385969488
PA,BEDFORD,G4200090,15338,Other,261,1.7016560177337332
PA,BERKS,G4200110,106127,Democratic,36614,34.50017431944745
PA,BERKS,G4200110,106127,Republican,66223,62.39976631771368
PA,BERKS,G4200110,106127,Other,3396,3.1999396948938537
PA,BLAIR,G4200130,44110,Democratic,10013,22.70006801178871
PA,BLAIR,G4200130,44110,Republican,33127,75.10088415325323
PA,BLAIR,G4200130,44110,Other,970,2.1990478349580593
PA,BRADFORD,G4200150,20458,Democratic,5196,25.398377162968032
PA,BRADFORD,G4200150,20458,Republican,15057,73.59956985042527
PA,BRADFORD,G4200150,20458,Other,205,1.0020529866067063
PA,BUCKS,G4200170,160059,Democratic,56821,35.50003436232889
PA,BUCKS,G4200170,160059,Republican,99717,62.30015181901673
PA,BUCKS,G4200170,160059,Other,3521,2.199813818654371
PA,BUTLER,G4200190,45574,Democratic,14675,32.20037740817133
PA,BUTLER,G4200190,45574,Republican,29669,65.10071532013868
PA,BUTLER,G4200190,45574,Other,1230,2.6989072716899987
PA,CAMBRIA,G4200210,72975,Democratic,27949,38.29941760877013
PA,CAMBRIA,G4200210,72975,Republican,43858,60.100034258307645
PA,CAMBRIA,G4200210,72975,Other,1168,1.6005481329222335
PA,CAMERON,G4200230,2827,Democratic,828,29.288998938804383
PA,CAMERON,G4200230,2827,Republican,1934,68.41174389812522
PA,CAMERON,G4200230,2827,Other,65,2.2992571630703926
PA,CARBON,G4200250,19712,Democratic,7767,39.40239448051948
PA,CARBON,G4200250,19712,Republican,11630,58.99959415584416
PA,CARBON,G4200250,19712,Other,296,1.5016233766233766
PA,CENTRE,G4200270,34197,Democratic,13200,38.599877182208964
PA,CENTRE,G4200270,34197,Republican,20689,60.49945901687283
PA,CENTRE,G4200270,34197,Other,308,0.9006638009182092
PA,CHESTER,G4200290,106259,Democratic,31134,29.30010634393322
PA,CHESTER,G4200290,106259,Republican,72681,68.39985318890636
PA,CHESTER,G4200290,106259,Other,2444,2.3000404671604286
PA,CLARION,G4200310,14821,Democratic,4506,30.40280682814925
PA,CLARION,G4200310,14821,Republican,10078,67.9981107887457
PA,CLARION,G4200310,14821,Other,237,1.5990823831050536
PA,CLEARFIELD,G4200330,26409,Democratic,9243,34.99943201181415
PA,CLEARFIELD,G4200330,26409,Republican,16770,63.50107917755311
PA,CLEARFIELD,G4200330,26409,Other,396,1.4994888106327389
PA,CLINTON,G4200350,13119,Democratic,4775,36.39759127982315
PA,CLINTON,G4200350,13119,Republican,8199,62.49714155042305
PA,CLINTON,G4200350,13119,Other,144,1.0976446375485938
PA,COLUMBIA,G4200370,22309,Democratic,7228,32.39948003048097
PA,COLUMBIA,G4200370,22309,Republican,14189,63.60213366802636
PA,COLUMBIA,G4200370,22309,Other,892,3.9983863014926713
PA,CRAWFORD,G4200390,28569,Democratic,9371,32.801288109489306
PA,CRAWFORD,G4200390,28569,Republican,18398,64.39847387027898
PA,CRAWFORD,G4200390,28569,Other,800,2.8002380202317196
PA,CUMBERLAND,G4200410,57775,Democratic,14559,25.199480744266552
PA,CUMBERLAND,G4200410,57775,Republican,42118,72.90004327131112
PA,CUMBERLAND,G4200410,57775,Other,1098,1.900475984422328
PA,DAUPHIN,G4200430,78270,Democratic,22620,28.899961671138367
PA,DAUPHIN,G4200430,78270,Republican,54319,69.39951450108597
PA,DAUPHIN,G4200430,78270,Other,1409,1.8001788680209532
PA,DELAWARE,G4200450,274451,Democratic,94137,34.30011185967622
PA,DELAWARE,G4200450,274451,Republican,175374,63.89993113524819
PA,DELAWARE,G4200450,274451,Other,4940,1.799957005075587
PA,ELK,G4200470,12908,Democratic,4711,36.49674620390456
PA,ELK,G4200470,12908,Republican,7900,61.20235512860241
PA,ELK,G4200470,12908,Other,297,2.3008986674930276
PA,ERIE,G4200490,105713,Democratic,42074,39.800213786383885
PA,ERIE,G4200490,105713,Republican,61525,58.20003216255333
PA,ERIE,G4200490,105713,Other,2114,1.9997540510627834
PA,FAYETTE,G4200510,50479,Democratic,22463,44.49969294161929
PA,FAYETTE,G4200510,50479,Republican,27309,54.09972463796826
PA,FAYETTE,G4200510,50479,Other,707,1.4005824204124488
PA,FOREST,G4200530,1915,Democratic,509,26.579634464751955
PA,FOREST,G4200530,1915,Republican,1373,71.69712793733682
PA,FOREST,G4200530,1915,Other,33,1.723237597911227
PA,FRANKLIN,G4200550,34415,Democratic,9464,27.49963678628505
PA,FRANKLIN,G4200550,34415,Republican,24091,70.0014528548598
PA,FRANKLIN,G4200550,34415,Other,860,2.4989103588551504
PA,FULTON,G4200570,3797,Democratic,1192,31.393205161969977
PA,FULTON,G4200570,3797,Republican,2514,66.21016592046352
PA,FULTON,G4200570,3797,Other,91,2.3966289175665
PA,GREENE,G4200590,13543,Democratic,5566,41.09872258731448
PA,GREENE,G4200590,13543,Republican,7787,57.49833862511999
PA,GREENE,G4200590,13543,Other,190,1.402938787565532
PA,HUNTINGDON,G4200610,13216,Democratic,3397,25.703692493946733
PA,HUNTINGDON,G4200610,13216,Republican,9608,72.6997578692494
PA,HUNTINGDON,G4200610,13216,Other,211,1.596549636803874
PA,INDIANA,G4200630,29274,Democratic,10831,36.99870191979231
PA,INDIANA,G4200630,29274,Republican,18121,61.90134590421535
PA,INDIANA,G4200630,29274,Other,322,1.099952175992348
PA,JEFFERSON,G4200650,16876,Democratic,5029,29.799715572410523
PA,JEFFERSON,G4200650,16876,Republican,11628,68.90258355060442
PA,JEFFERSON,G4200650,16876,Other,219,1.2977008769850675
PA,JUNIATA,G4200670,6653,Democratic,2156,32.40643318803547
PA,JUNIATA,G4200670,6653,Republican,4411,66.3009168796032
PA,JUNIATA,G4200670,6653,Other,86,1.2926499323613407
PA,LACKAWANNA,G4200690,104869,Democratic,45513,43.39986077868579
PA,LACKAWANNA,G4200690,104869,Republican,58832,56.100468203186836
PA,LACKAWANNA,G4200690,104869,Other,524,0.49967101812737796
PA,LANCASTER,G4200710,107138,Democratic,24213,22.599824525378484
PA,LANCASTER,G4200710,107138,Republican,80996,75.599693852788
PA,LANCASTER,G4200710,107138,Other,1928,1.7995482461871604
PA,LAWRENCE,G4200730,42297,Democratic,17596,41.60105917677377
PA,LAWRENCE,G4200730,42297,Republican,23729,56.10090550157222
PA,LAWRENCE,G4200730,42297,Other,973,2.3003995555240326
PA,LEBANON,G4200750,32320,Democratic,6690,20.699257425742573
PA,LEBANON,G4200750,32320,Republican,25016,77.4009900990099
PA,LEBANON,G4200750,32320,Other,614,1.8997524752475248
PA,LEHIGH,G4200770,93002,Democratic,33295,35.80030536977699
PA,LEHIGH,G4200770,93002,Republican,58033,62.39973333906798
PA,LEHIGH,G4200770,93002,Other,1674,1.799961291155029
PA,LUZERNE,G4200790,133606,Democratic,51171,38.29992665000075
PA,LUZERNE,G4200790,133606,Republican,81366,60.89995958265347
PA,LUZERNE,G4200790,133606,Other,1069,0.8001137673457779
PA,LYCOMING,G4200810,42087,Democratic,11995,28.500487086273672
PA,LYCOMING,G4200810,42087,Republican,28914,68.70054886306936
PA,LYCOMING,G4200810,42087,Other,1178,2.798964050656972
PA,MCKEAN,G4200830,16673,Democratic,4518,27.097702872908297
PA,MCKEAN,G4200830,16673,Republican,11955,71.70275295387752
PA,MCKEAN,G4200830,16673,Other,200,1.1995441732141785
PA,MERCER,G4200850,47100,Democratic,18086,38.39915074309979
PA,MERCER,G4200850,47100,Republican,27977,59.39915074309978
PA,MERCER,G4200850,47100,Other,1036,2.199575371549894
PA,MIFFLIN,G4200870,13855,Democratic,3672,26.50306748466258
PA,MIFFLIN,G4200870,13855,Republican,9989,72.0967159870083
PA,MIFFLIN,G4200870,13855,Other,194,1.400216528329123
PA,MONROE,G4200890,18814,Democratic,5625,29.897948336345276
PA,MONROE,G4200890,18814,Republican,12699,67.4976081641331
PA,MONROE,G4200890,18814,Other,489,2.5991283087062826
PA,MONTGOMERY,G4200910,270018,Democratic,92076,34.09994889229607
PA,MONTGOMERY,G4200910,270018,Republican,173622,64.30015776725996
PA,MONTGOMERY,G4200910,270018,Other,4320,1.5998933404439704
PA,MONTOUR,G4200930,6298,Democratic,1757,27.897745315973328
PA,MONTOUR,G4200930,6298,Republican,4383,69.59352175293743
PA,MONTOUR,G4200930,6298,Other,157,2.4928548745633536
PA,NORTHAMPTON,G4200950,74281,Democratic,32312,43.49968363376907
PA,NORTHAMPTON,G4200950,74281,Republican,41820,56.29972671342605
PA,NORTHAMPTON,G4200950,74281,Other,149,0.20058965280488955
PA,NORTHUMBERLAND,G4200970,40385,Democratic,13892,34.3989104865668
PA,NORTHUMBERLAND,G4200970,40385,Republican,25927,64.19957905162808
PA,NORTHUMBERLAND,G4200970,40385,Other,606,1.500557137551071
PA,PERRY,G4200990,11025,Democratic,2734,24.798185941043084
PA,PERRY,G4200990,11025,Republican,8081,73.29705215419501
PA,PERRY,G4200990,11025,Other,209,1.8956916099773242
PA,PHILADELPHIA,G4201010,783970,Democratic,431967,55.09994004872636
PA,PHILADELPHIA,G4201010,783970,Republican,344163,43.90002168450323
PA,PHILADELPHIA,G4201010,783970,Other,7840,1.0000382667704122
PA,PIKE,G4201030,6108,Democratic,1387,22.7079240340537
PA,PIKE,G4201030,6108,Republican,4569,74.80353634577604
PA,PIKE,G4201030,6108,Other,153,2.504911591355599
PA,POTTER,G4201050,6236,Democratic,1709,27.405388069275176
PA,POTTER,G4201050,6236,Republican,4421,70.89480436177037
PA,POTTER,G4201050,6236,Other,106,1.6998075689544578
PA,SCHUYLKILL,G4201070,71595,Democratic,26061,36.40058663314477
PA,SCHUYLKILL,G4201070,71595,Republican,44103,61.60067043787974
PA,SCHUYLKILL,G4201070,71595,Other,1432,2.000139674558279
PA,SNYDER,G4201090,9345,Democratic,1832,19.604066345639378
PA,SNYDER,G4201090,9345,Republican,7308,78.20224719101122
PA,SNYDER,G4201090,9345,Other,206,2.204387372926699
PA,SOMERSET,G4201110,28841,Democratic,8739,30.30061370964946
PA,SOMERSET,G4201110,28841,Republican,19727,68.39915398217815
PA,SOMERSET,G4201110,28841,Other,346,1.1996810096737283
PA,SULLIVAN,G4201130,2808,Democratic,885,31.517094017094017
PA,SULLIVAN,G4201130,2808,Republican,1887,67.2008547008547
PA,SULLIVAN,G4201130,2808,Other,37,1.3176638176638178
PA,SUSQUEHANNA,G4201150,13979,Democratic,4152,29.70169540024322
PA,SUSQUEHANNA,G4201150,13979,Republican,9478,67.80170255383075
PA,SUSQUEHANNA,G4201150,13979,Other,349,2.496602045926032
PA,TIOGA,G4201170,13918,Democratic,3730,26.79982756143124
PA,TIOGA,G4201170,13918,Republican,10035,72.10087656272452
PA,TIOGA,G4201170,13918,Other,153,1.0992958758442304
PA,UNION,G4201190,9385,Democratic,2281,24.304741608950454
PA,UNION,G4201190,9385,Republican,6907,73.59616409163559
PA,UNION,G4201190,9385,Other,206,2.194992008524241
PA,VENANGO,G4201210,20794,Democratic,6301,30.30201019524863
PA,VENANGO,G4201210,20794,Republican,13994,67.29825911320573
PA,VENANGO,G4201210,20794,Other,499,2.399730691545638
PA,WARREN,G4201230,15167,Democratic,4884,32.20149007714116
PA,WARREN,G4201230,15167,Republican,10025,66.0974484077273
PA,WARREN,G4201230,15167,Other,273,1.7999604404298806
PA,WASHINGTON,G4201250,78862,Democratic,34778,44.099819938626965
PA,WASHINGTON,G4201250,78862,Republican,42585,53.999391341837644
PA,WASHINGTON,G4201250,78862,Other,1498,1.8995206816971417
PA,WAYNE,G4201270,12009,Democratic,2738,22.7995669914231
PA,WAYNE,G4201270,12009,Republican,8947,74.5024564909651
PA,WAYNE,G4201270,12009,Other,324,2.697976517611791
PA,WESTMORELAND,G4201290,137527,Democratic,59274,43.09990038319748
PA,WESTMORELAND,G4201290,137527,Republican,75090,54.60018759952591
PA,WESTMORELAND,G4201290,137527,Other,3163,2.299912017276607
PA,WYOMING,G4201310,8631,Democratic,2115,24.50469238790407
PA,WYOMING,G4201310,8631,Republican,6421,74.39462402966053
PA,WYOMING,G4201310,8631,Other,95,1.1006835824354073
PA,YORK,G4201330,93280,Democratic,27518,29.500428816466552
PA,YORK,G4201330,93280,Republican,63617,68.20004288164665
PA,YORK,G4201330,93280,Other,2145,2.2995283018867925
IL,ADAMS,G1700010,29846,Democratic,9043,30.29886751993567
IL,ADAMS,G1700010,29846,Republican,20743,69.50010051598204
IL,ADAMS,G1700010,29846,Other,60,0.20103196408228907
IL,ALEXANDER,G1700030,6209,Democratic,2484,40.006442261233694
IL,ALEXANDER,G1700030,6209,Republican,3670,59.10774681913351
IL,ALEXANDER,G1700030,6209,Other,56,0.9019165727170236
IL,BOND,G1700050,7183,Democratic,2701,37.6026729778644
IL,BOND,G1700050,7183,Republican,4475,62.299874704162605
IL,BOND,G1700050,7183,Other,7,0.09745231797299178
IL,BOONE,G1700070,10165,Democratic,3131,30.801770782095428
IL,BOONE,G1700070,10165,Republican,7004,68.90309886866699
IL,BOONE,G1700070,10165,Other,30,0.2951303492375799
IL,BROWN,G1700090,3022,Democratic,1203,39.808074123097285
IL,BROWN,G1700090,3022,Republican,1780,58.90138980807412
IL,BROWN,G1700090,3022,Other,39,1.2905360688285903
IL,BUREAU,G1700110,18952,Democratic,6140,32.39763613338962
IL,BUREAU,G1700110,18952,Republican,12793,67.50211059518784
IL,BUREAU,G1700110,18952,Other,38,0.20050654284508232
IL,CALHOUN,G1700130,3017,Democratic,1300,43.089161418627775
IL,CALHOUN,G1700130,3017,Republican,1705,56.51309247596951
IL,CALHOUN,G1700130,3017,Other,12,0.39774610540271793
IL,CARROLL,G1700150,8631,Democratic,2572,29.799559726567026
IL,CARROLL,G1700150,8631,Republican,6042,70.0034758428919
IL,CARROLL,G1700150,8631,Other,17,0.19696443054107288
IL,CASS,G1700170,7219,Democratic,2801,38.80038786535531
IL,CASS,G1700170,7219,Republican,4411,61.10264579581659
IL,CASS,G1700170,7219,Other,0,0
IL,CHAMPAIGN,G1700190,58679,Democratic,24763,42.20078733448082
IL,CHAMPAIGN,G1700190,58679,Republican,33682,57.40043286354574
IL,CHAMPAIGN,G1700190,58679,Other,235,0.40048398916136946
IL,CHRISTIAN,G1700210,17675,Democratic,7547,42.698727015558696
IL,CHRISTIAN,G1700210,17675,Republican,10075,57.001414427157
IL,CHRISTIAN,G1700210,17675,Other,53,0.29985855728429983
IL,CLARK,G1700230,8680,Democratic,2969,34.205069124423964
IL,CLARK,G1700230,8680,Republican,5703,65.70276497695853
IL,CLARK,G1700230,8680,Other,9,0.10368663594470047
IL,CLAY,G1700250,8138,Democratic,2840,34.898009338903904
IL,CLAY,G1700250,8138,Republican,5282,64.90538215777832
IL,CLAY,G1700250,8138,Other,8,0.09830425165888423
IL,CLINTON,G1700270,12712,Democratic,4754,37.39773442416614
IL,CLINTON,G1700270,12712,Republican,7932,62.39773442416614
IL,CLINTON,G1700270,12712,Other,25,0.19666456891126494
IL,COLES,G1700290,21751,Democratic,7983,36.70176083858213
IL,COLES,G1700290,21751,Republican,13681,62.89825755137694
IL,COLES,G1700290,21751,Other,87,0.39998161004091765
IL,COOK,G1700310,2311037,Democratic,1063077,45.99999913458763
IL,COOK,G1700310,2311037,Republican,1234094,53.40001047148964
IL,COOK,G1700310,2311037,Other,13866,0.5999903939227282
IL,CRAWFORD,G1700330,10055,Democratic,3479,34.59970164097464
IL,CRAWFORD,G1700330,10055,Republican,6566,65.30084535057186
IL,CRAWFORD,G1700330,10055,Other,10,0.09945300845350571
IL,CUMBERLAND,G1700350,5358,Democratic,2084,38.89511011571482
IL,CUMBERLAND,G1700350,5358,Republican,3258,60.806270996640535
IL,CUMBERLAND,G1700350,5358,Other,16,0.2986188876446435
IL,DE KALB,G1700370,31384,Democratic,12365,39.39905684425185
IL,DE KALB,G1700370,31384,Republican,18925,60.30142747897017
IL,DE KALB,G1700370,31384,Other,94,0.299515676777976
IL,DE WITT,G1700390,7705,Democratic,2674,34.704737183646984
IL,DE WITT,G1700390,7705,Republican,5024,65.20441271901363
IL,DE WITT,G1700390,7705,Other,8,0.10382868267358858
IL,DOUGLAS,G1700410,8506,Democratic,2654,31.201504820126967
IL,DOUGLAS,G1700410,8506,Republican,5844,68.70444392193745
IL,DOUGLAS,G1700410,8506,Other,9,0.10580766517752176
IL,DU PAGE,G1700430,229739,Democratic,56975,24.799881604777596
IL,DU PAGE,G1700430,229739,Republican,172304,74.99989118086175
IL,DU PAGE,G1700430,229739,Other,459,0.1997919378076861
IL,EDGAR,G1700450,11116,Democratic,3891,35.003598416696654
IL,EDGAR,G1700450,11116,Republican,7192,64.69953220582944
IL,EDGAR,G1700450,11116,Other,33,0.2968693774739115
IL,EDWARDS,G1700470,4081,Democratic,1057,25.900514579759864
IL,EDWARDS,G1700470,4081,Republican,3016,73.90345503553051
IL,EDWARDS,G1700470,4081,Other,8,0.19603038470963
IL,EFFINGHAM,G1700490,13193,Democratic,4433,33.601152126127495
IL,EFFINGHAM,G1700490,13193,Republican,8747,66.30031077086333
IL,EFFINGHAM,G1700490,13193,Other,13,0.09853710300917153
IL,FAYETTE,G1700510,10768,Democratic,4189,38.90230312035661
IL,FAYETTE,G1700510,10768,Republican,6579,61.097696879643394
IL,FAYETTE,G1700510,10768,Other,0,0
IL,FORD,G1700530,7591,Democratic,1936,25.50388618100382
IL,FORD,G1700530,7591,Republican,5655,74.49611381899618
IL,FORD,G1700530,7591,Other,0,0
IL,FRANKLIN,G1700550,18729,Democratic,8540,45.59773613113354
IL,FRANKLIN,G1700550,18729,Republican,10114,54.00181536654386
IL,FRANKLIN,G1700550,18729,Other,56,0.29900154840087567
IL,FULTON,G1700570,19949,Democratic,7521,37.701137901649204
IL,FULTON,G1700570,19949,Republican,12328,61.79758383878892
IL,FULTON,G1700570,19949,Other,100,0.5012782595618828
IL,GALLATIN,G1700590,4001,Democratic,1844,46.088477880529865
IL,GALLATIN,G1700590,4001,Republican,2149,53.71157210697326
IL,GALLATIN,G1700590,4001,Other,8,0.1999500124968758
IL,GREENE,G1700610,7521,Democratic,2820,37.49501396090945
IL,GREENE,G1700610,7521,Republican,4671,62.106102911846826
IL,GREENE,G1700610,7521,Other,23,0.3058103975535168
